  i start_time S a1 objective_value    violation time_of_incident     mi1 final_objective          feasible_better S_Objective
283       1416 2  -            1993 Not_exceeded             1416 1488284           45965 Feasible_worse_objective       47089
283       1416 2  -            2009 Not_exceeded             1571 1498442           45981 Feasible_worse_objective       47089
283       1416 2  -            2010 Not_exceeded             1576 1501130           45982 Feasible_worse_objective       47089
283       1416 2  -            2011 Not_exceeded             1581 1503818           45983 Feasible_worse_objective       47089
283       1416 2  -            2012 Not_exceeded             1586 1506506           45984 Feasible_worse_objective       47089
283       1416 2  -            2012 Not_exceeded             1591 1503706           45984 Feasible_worse_objective       47089
283       1416 2  -            2013 Not_exceeded             1596 1506394           45985 Feasible_worse_objective       47089
283       1416 2  -            2013 Not_exceeded             1601 1503594           45985 Feasible_worse_objective       47089
283       1416 2  -            2013 Not_exceeded             1606 1500794           45985 Feasible_worse_objective       47089
283       1416 2  -            2014 Not_exceeded             1611 1503482           45986 Feasible_worse_objective       47089
283       1416 2  -            2015 Not_exceeded             1616 1506170           45987 Feasible_worse_objective       47089
283       1416 2  -            2016 Not_exceeded             1621 1508858           45988 Feasible_worse_objective       47089
283       1416 2  -            2016 Not_exceeded             1626 1509108           45988 Feasible_worse_objective       47089
283       1416 2  -            2017 Not_exceeded             1631 1511796           45989 Feasible_worse_objective       47089
283       1416 2  -            2018 Not_exceeded             1636 1514484           45990 Feasible_worse_objective       47089
283       1416 2  -            2018 Not_exceeded             1641 1511684           45990 Feasible_worse_objective       47089
283       1416 2  -            2018 Not_exceeded             1646 1508884           45990 Feasible_worse_objective       47089
283       1416 2  -            2018 Not_exceeded             1651 1509134           45990 Feasible_worse_objective       47089
283       1416 2  -            2018 Not_exceeded             1656 1506334           45990 Feasible_worse_objective       47089
283       1416 2  -            2018 Not_exceeded             1661 1506584           45990 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1666 1509272           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1671 1509522           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1676 1509772           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1681 1506972           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1686 1507222           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1691 1507472           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1696 1504672           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1701 1504922           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1706 1502122           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1711 1499322           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1716 1499572           45991 Feasible_worse_objective       47089
283       1416 2  -            2019 Not_exceeded             1721 1499822           45991 Feasible_worse_objective       47089
283       1416 2  -            2020 Not_exceeded             1726 1502510           45992 Feasible_worse_objective       47089
283       1416 2  -            2020 Not_exceeded             1731 1499710           45992 Feasible_worse_objective       47089
283       1416 2  -            2020 Not_exceeded             1736 1499960           45992 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1741 1502648           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1746 1502898           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1751 1500098           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1756 1500348           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1761 1500598           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1766 1497798           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1771 1498048           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1776 1498298           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1781 1498548           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1786 1498798           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1791 1495998           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1796 1496248           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1801 1493448           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1806 1490648           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1811 1490898           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1816 1488098           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1821 1488348           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1826 1488598           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1831 1485798           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1836 1486048           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1841 1483248           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1846 1483498           45993 Feasible_worse_objective       47089
283       1416 2  -            2021 Not_exceeded             1851 1480698           45993 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1856 1483386           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1861 1483636           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1866 1480836           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1871 1481086           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1876 1481336           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1881 1481586           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1886 1478786           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1891 1479036           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1896 1479286           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1901 1479536           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1906 1476736           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1911 1476986           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1916 1477236           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1921 1477486           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1926 1477736           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1931 1477986           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1936 1475186           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1941 1475436           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1946 1475686           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1951 1472886           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1956 1473136           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1961 1473386           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1966 1470586           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1971 1470836           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1976 1468036           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1981 1468286           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1986 1465486           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1991 1462686           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             1996 1459886           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2001 1457086           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2006 1454286           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2011 1454536           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2016 1451736           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2021 1448936           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2026 1449186           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2031 1449436           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2036 1446636           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2041 1446886           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2046 1444086           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2051 1444336           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2056 1441536           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2061 1438736           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2066 1435936           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2071 1436186           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2076 1436436           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2081 1436686           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2086 1436936           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2091 1437186           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2096 1434386           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2101 1431586           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2106 1428786           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2111 1425986           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2116 1423186           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2121 1423436           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2126 1423686           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2131 1420886           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2136 1421136           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2141 1421386           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2146 1421636           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2151 1421886           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2156 1422136           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2161 1422386           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2166 1419586           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2171 1419836           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2176 1417036           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2181 1417286           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2186 1414486           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2191 1411686           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2196 1411936           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2201 1412186           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2206 1409386           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2211 1409636           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2216 1409886           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2221 1410136           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2226 1410386           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2231 1407586           45994 Feasible_worse_objective       47089
283       1416 2  -            2022 Not_exceeded             2236 1407836           45994 Feasible_worse_objective       47089
283       1416 2  -            2023 Not_exceeded             2241 1410524           45995 Feasible_worse_objective       47089
283       1416 2  -            2023 Not_exceeded             2246 1410774           45995 Feasible_worse_objective       47089
283       1416 2  -            2023 Not_exceeded             2251 1407974           45995 Feasible_worse_objective       47089
283       1416 2  -            2023 Not_exceeded             2256 1408224           45995 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2261 1410912           45996 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2266 1408112           45996 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2271 1408362           45996 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2276 1408612           45996 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2281 1405812           45996 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2286 1403012           45996 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2291 1403262           45996 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2296 1403512           45996 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2301 1400712           45996 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2306 1397912           45996 Feasible_worse_objective       47089
283       1416 2  -            2024 Not_exceeded             2311 1395112           45996 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2316 1397800           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2321 1395000           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2326 1395250           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2331 1395500           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2336 1395750           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2341 1396000           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2346 1393200           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2351 1390400           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2356 1387600           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2361 1384800           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2366 1385050           45997 Feasible_worse_objective       47089
283       1416 2  -            2025 Not_exceeded             2371 1382250           45997 Feasible_worse_objective       47089
283       1416 2  -            2026 Not_exceeded             2376 1384938           45998 Feasible_worse_objective       47089
283       1416 2  -            2026 Not_exceeded             2381 1382138           45998 Feasible_worse_objective       47089
283       1416 2  -            2026 Not_exceeded             2386 1379338           45998 Feasible_worse_objective       47089
283       1416 2  -            2026 Not_exceeded             2391 1379588           45998 Feasible_worse_objective       47089
283       1416 2  -            2026 Not_exceeded             2396 1379838           45998 Feasible_worse_objective       47089
283       1416 2  -            2027 Not_exceeded             2401 1382526           45999 Feasible_worse_objective       47089
283       1416 2  -            2027 Not_exceeded             2406 1379726           45999 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2411 1382414           46000 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2416 1382664           46000 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2421 1379864           46000 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2426 1380114           46000 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2431 1380364           46000 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2436 1380614           46000 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2441 1380864           46000 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2446 1378064           46000 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2451 1375264           46000 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2456 1375514           46000 Feasible_worse_objective       47089
283       1416 2  -            2028 Not_exceeded             2461 1375764           46000 Feasible_worse_objective       47089
283       1416 2  -            2029 Not_exceeded             2466 1378452           46001 Feasible_worse_objective       47089
283       1416 2  -            2029 Not_exceeded             2471 1375652           46001 Feasible_worse_objective       47089
283       1416 2  -            2029 Not_exceeded             2476 1372852           46001 Feasible_worse_objective       47089
283       1416 2  -            2029 Not_exceeded             2481 1370052           46001 Feasible_worse_objective       47089
283       1416 2  -            2029 Not_exceeded             2486 1370302           46001 Feasible_worse_objective       47089
283       1416 2  -            2029 Not_exceeded             2491 1370552           46001 Feasible_worse_objective       47089
283       1416 2  -            2029 Not_exceeded             2496 1370802           46001 Feasible_worse_objective       47089
283       1416 2  -            2029 Not_exceeded             2501 1371052           46001 Feasible_worse_objective       47089
283       1416 2  -            2029 Not_exceeded             2506 1371302           46001 Feasible_worse_objective       47089
283       1416 2  -            2030 Not_exceeded             2511 1373990           46002 Feasible_worse_objective       47089
283       1416 2  -            2030 Not_exceeded             2516 1374240           46002 Feasible_worse_objective       47089
283       1416 2  -            2030 Not_exceeded             2521 1374490           46002 Feasible_worse_objective       47089
283       1416 2  -            2030 Not_exceeded             2526 1374740           46002 Feasible_worse_objective       47089
283       1416 2  -            2031 Not_exceeded             2531 1377428           46003 Feasible_worse_objective       47089
283       1416 2  -            2031 Not_exceeded             2536 1377678           46003 Feasible_worse_objective       47089
283       1416 2  -            2031 Not_exceeded             2541 1377928           46003 Feasible_worse_objective       47089
283       1416 2  -            2031 Not_exceeded             2546 1378178           46003 Feasible_worse_objective       47089
283       1416 2  -            2031 Not_exceeded             2551 1378428           46003 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2556 1381116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2561 1381366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2566 1381616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2571 1381866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2576 1382116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2581 1382366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2586 1382616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2591 1382866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2596 1383116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2601 1383366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2606 1383616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2611 1383866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2616 1384116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2621 1384366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2626 1384616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2631 1384866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2636 1385116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2641 1385366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2646 1385616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2651 1385866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2656 1386116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2661 1386366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2666 1386616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2671 1386866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2676 1387116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2681 1387366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2686 1387616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2691 1387866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2696 1388116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2701 1388366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2706 1388616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2711 1388866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2716 1389116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2721 1389366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2726 1389616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2731 1389866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2736 1390116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2741 1390366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2746 1390616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2751 1390866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2756 1391116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2761 1391366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2766 1391616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2771 1391866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2776 1392116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2781 1392366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2786 1392616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2791 1392866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2796 1393116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2801 1393366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2806 1393616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2811 1393866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2816 1394116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2821 1394366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2826 1394616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2831 1394866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2836 1395116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2841 1395366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2846 1395616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2851 1395866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2856 1396116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2861 1396366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2866 1396616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2871 1396866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2876 1397116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2881 1397366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2886 1397616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2891 1397866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2896 1398116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2901 1398366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2906 1398616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2911 1398866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2916 1399116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2921 1399366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2926 1399616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2931 1399866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2936 1400116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2941 1400366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2946 1400616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2951 1400866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2956 1401116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2961 1401366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2966 1401616           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2971 1401866           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2976 1402116           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2981 1402366           46004 Feasible_worse_objective       47089
283       1416 2  -            2032 Not_exceeded             2986 1402616           46004 Feasible_worse_objective       47089
