 0:06:04.846 00:39:46.906  2022.06 Penumbra Shade
10:43:22.418 10:45:17.551  115.133 Process_images
10:45:19.071 10:45:54.589   35.518           Land
10:45:27.096 10:46:04.836   37.739           Land
10:45:44.763 10:46:10.071   25.308           Land
10:46:13.679 10:46:38.644   24.965           Land
10:46:51.349 10:47:20.962   29.614           Land
10:46:51.519 10:47:16.228   24.709           Land
10:46:55.724 10:47:17.729   22.004           Land
10:46:59.997 10:47:25.239   25.242           Land
10:47:00.041 10:47:25.711    25.67           Land
10:47:00.569 10:47:30.944   30.375           Land
10:47:01.249 10:47:24.306   23.056           Land
10:47:03.197 10:47:25.454   22.257           Land
10:47:03.680 10:47:26.841   23.161           Land
10:47:03.766 10:47:26.503   22.737           Land
10:47:04.865 10:47:29.713   24.848           Land
10:47:06.854 10:47:29.061   22.206           Land
10:47:07.362 10:47:34.302    26.94           Land
10:47:07.531 10:47:30.425   22.894           Land
10:47:07.581 10:47:31.391   23.811           Land
10:47:08.156 10:47:32.321   24.165           Land
10:47:09.344 10:47:34.011   24.667           Land
10:47:09.892 10:47:31.765   21.873           Land
10:47:10.075 10:47:32.093   22.018           Land
10:47:11.238 10:47:38.588    27.35           Land
10:47:11.642 10:47:38.520   26.878           Land
10:47:11.765 10:47:35.903   24.138           Land
10:47:12.127 10:47:35.365   23.238           Land
10:47:14.261 10:47:38.710    24.45           Land
10:47:14.944 10:47:36.493   21.548           Land
10:47:15.269 10:47:37.832   22.562           Land
10:47:15.684 10:47:41.251   25.567           Land
10:47:16.674 10:47:42.979   26.305           Land
10:47:18.148 10:47:40.337   22.189           Land
10:47:19.952 10:47:42.084   22.132           Land
10:47:20.110 10:47:42.207   22.097           Land
10:47:20.744 10:47:43.880   23.136           Land
10:47:21.216 10:47:43.759   22.543           Land
10:47:21.445 10:47:44.595    23.15           Land
10:47:23.128 10:47:45.530   22.402           Land
10:47:23.499 10:47:45.910   22.412           Land
10:47:23.928 10:47:47.286   23.358           Land
10:47:25.154 10:47:50.416   25.261           Land
10:47:26.068 10:48:03.140   37.072           Land
10:47:32.425 10:48:02.738   30.313           Land
10:47:33.531 10:47:58.001    24.47           Land
10:47:34.208 10:47:57.547   23.339           Land
10:47:37.110 10:47:59.037   21.927           Land
10:48:00.557 10:50:30.855  150.298 Process_images
10:50:32.375 10:50:47.922   15.547           Land
10:50:33.820 10:50:55.981   22.161           Land
10:50:35.099 10:55:03.244  268.144           Land
10:50:36.950 10:50:59.630   22.679           Land
10:50:41.245 10:51:11.161   29.916           Land
10:50:41.644 10:51:06.009   24.365           Land
10:50:44.343 10:51:11.244   26.902           Land
10:50:49.916 10:51:12.919   23.003           Land
10:50:52.493 10:51:15.262   22.769           Land
10:50:57.311 10:51:21.572   24.261           Land
10:50:59.252 10:51:23.255   24.004           Land
10:50:59.759 10:51:22.433   22.674           Land
10:51:00.832 10:51:24.015   23.183           Land
10:51:01.501 10:51:23.408   21.907           Land
10:51:02.243 10:51:25.152   22.908           Land
10:51:03.111 10:51:29.035   25.924           Land
10:51:03.167 10:51:27.371   24.204           Land
10:51:03.592 10:51:27.021   23.429           Land
10:51:07.470 10:51:35.235   27.765           Land
10:51:08.800 10:51:38.226   29.426           Land
10:51:14.260 10:51:46.017   31.757           Land
10:51:15.115 10:54:04.898  169.783           Land
10:51:22.481 10:51:45.499   23.017           Land
10:51:22.563 10:51:51.750   29.187           Land
10:51:25.720 10:51:48.853   23.133           Land
10:51:26.830 10:51:49.206   22.376           Land
10:51:27.469 10:51:50.872   23.403           Land
10:51:28.447 10:52:02.507    34.06           Land
10:51:29.430 10:51:58.227   28.797           Land
10:51:33.958 10:51:57.831   23.873           Land
10:51:38.009 10:52:05.831   27.822           Land
10:51:42.383 10:52:04.483     22.1           Land
10:51:43.129 10:52:05.374   22.246           Land
10:51:43.440 10:52:09.101   25.662           Land
10:51:45.873 10:52:07.810   21.937           Land
10:51:46.726 10:52:10.547   23.821           Land
10:51:48.102 10:52:14.302     26.2           Land
10:51:53.540 11:05:22.448  808.909         Matera
10:52:00.540 10:52:23.778   23.238           Land
10:52:18.761 10:52:43.549   24.788           Land
10:52:21.110 10:52:45.515   24.405           Land
10:52:28.237 10:52:51.170   22.933           Land
10:52:29.487 10:52:56.646   27.158           Land
10:52:35.473 10:52:58.990   23.517           Land
10:52:41.548 10:53:05.376   23.828           Land
10:52:42.017 10:53:05.243   23.226           Land
10:52:46.808 10:53:09.796   22.988           Land
10:53:05.818 10:53:28.522   22.704           Land
10:53:07.320 10:53:32.958   25.638           Land
10:53:12.460 10:53:34.661     22.2           Land
10:53:14.458 10:53:37.452   22.994           Land
10:54:40.898 10:55:21.700   40.803           Land
10:54:50.811 10:55:39.969   49.158           Land
10:54:54.021 10:55:19.994   25.973           Land
10:55:49.631 10:56:58.383   68.752           Land
10:55:55.405 10:57:02.383   66.978           Land
10:55:58.714 10:56:22.109   23.394           Land
10:56:04.666 10:56:29.009   24.344           Land
10:56:11.599 10:56:37.801   26.202           Land
10:56:12.154 10:56:38.953   26.799           Land
10:56:31.621 10:57:21.371   49.751           Land
10:56:35.586 10:57:00.314   24.728           Land
10:56:44.059 10:59:27.637  163.578           Land
10:56:57.414 11:11:00.466  843.052       Eumetsat
10:59:02.035 11:01:11.710  129.675           Land
10:59:03.183 10:59:27.618   24.435           Land
11:00:53.085 11:04:38.221  225.136           Land
11:01:12.017 11:02:55.470  103.453           Land
11:01:13.383 11:01:35.172   21.789           Land
11:01:36.692 11:03:57.033  140.341 Process_images
11:03:58.553 11:04:30.019   31.466           Land
11:04:06.333 11:08:36.732  270.399           Land
11:04:37.614 11:07:10.330  152.715           Land
11:07:45.647 11:09:27.933  102.286           Land
11:08:04.534 11:09:45.161  100.627           Land
11:08:47.461 11:10:08.794   81.333           Land
11:10:10.314 11:27:36.274  1045.96 Process_images
11:27:37.794 11:28:00.865   23.071           Land
11:28:02.385 11:34:12.932  370.547 Process_images
11:34:14.452 11:34:57.653   43.201           Land
11:34:18.024 11:35:01.780   43.756           Land
11:34:50.728 11:39:29.086  278.358           Land
11:38:37.661 11:39:05.523   27.862           Land
11:38:38.230 11:39:01.359   23.129           Land
11:38:41.553 11:39:05.785   24.232           Land
11:38:43.897 11:39:08.554   24.657           Land
11:38:44.873 11:39:12.966   28.093           Land
11:38:44.962 11:39:10.537   25.575           Land
11:38:51.250 11:39:15.414   24.164           Land
11:39:16.934 11:48:14.335  537.401 Process_images
11:48:15.855 11:48:45.511   29.656           Land
11:48:21.396 11:49:35.159   73.763           Land
11:49:04.957 11:49:12.441    7.484           Land
11:49:13.961 11:50:57.859  103.898 Process_images
11:50:59.379 12:24:40.967 2021.588 Penumbra Shade
11:58:11.191 11:58:39.336   28.145           Land
11:58:42.046 11:59:16.180   34.134           Land
11:58:54.878 11:59:17.842   22.964           Land
11:58:56.048 11:59:19.203   23.155           Land
11:58:59.175 11:59:21.915   22.739           Land
11:59:06.369 11:59:46.963   40.594           Land
11:59:07.055 11:59:30.834   23.778           Land
11:59:07.534 11:59:32.606   25.073           Land
11:59:10.449 11:59:42.684   32.235           Land
11:59:24.436 11:59:47.040   22.604           Land
11:59:25.394 11:59:29.684    4.289           Land
11:59:30.731 11:59:54.464   23.733           Land
11:59:55.984 12:13:41.568  825.584 Process_images
12:13:43.088 12:14:27.423   44.335           Land
12:13:50.688 12:14:13.833   23.145           Land
12:13:52.539 12:14:25.812   33.272           Land
12:14:01.431 12:14:28.577   27.146           Land
12:14:36.315 12:17:14.624  158.309           Land
12:16:03.915 12:23:22.091  438.176           Land
12:20:46.354 12:26:42.378  356.024     PrudhoeBay
12:21:36.265 12:36:44.277  908.012       Svalbard
12:22:03.274 12:22:36.348   33.074           Land
12:22:05.106 12:22:28.399   23.293           Land
12:22:10.412 12:22:34.212     23.8           Land
12:22:12.001 12:22:34.929   22.929           Land
12:22:13.284 12:23:01.062   47.778           Land
12:22:13.916 12:22:50.060   36.144           Land
12:22:14.063 12:22:37.317   23.254           Land
12:22:26.271 12:22:52.863   26.592           Land
12:22:28.601 12:22:50.599   21.998           Land
12:22:31.055 12:22:53.757   22.702           Land
12:22:31.940 12:22:54.924   22.984           Land
12:22:38.690 12:23:02.447   23.757           Land
12:22:39.692 12:23:02.368   22.676           Land
12:23:06.769 12:23:29.087   22.318           Land
12:23:15.090 12:23:39.394   24.304           Land
12:23:24.253 12:24:44.072   79.819           Land
12:23:40.919 12:24:03.313   22.394           Land
12:23:44.069 12:24:08.897   24.828           Land
12:24:06.674 12:24:29.470   22.796           Land
12:24:10.581 12:24:32.560   21.979           Land
12:24:16.488 12:24:41.177   24.689           Land
12:24:20.832 12:24:43.499   22.666           Land
12:24:26.429 12:25:06.417   39.989           Land
12:24:45.114 12:25:30.021   44.906           Land
12:24:51.677 12:25:13.739   22.062           Land
12:25:04.737 12:25:42.028   37.291           Land
12:25:07.434 12:25:29.452   22.018           Land
12:25:08.980 12:25:31.533   22.552           Land
12:25:09.365 12:25:39.322   29.957           Land
12:25:09.479 12:25:31.182   21.703           Land
12:25:12.569 12:25:35.927   23.357           Land
12:25:25.510 12:25:50.598   25.087           Land
12:25:50.248 12:26:14.701   24.453           Land
12:26:28.863 12:26:57.543    28.68           Land
12:26:33.848 12:26:58.932   25.084           Land
12:26:37.158 12:27:06.358   29.199           Land
12:26:37.690 12:27:00.006   22.316           Land
12:26:38.916 12:27:04.106    25.19           Land
12:26:41.540 12:27:04.806   23.266           Land
12:26:42.601 12:27:04.646   22.045           Land
12:26:43.574 12:27:06.638   23.063           Land
12:26:44.358 12:27:09.089   24.731           Land
12:26:44.697 12:27:07.959   23.262           Land
12:26:45.386 12:27:12.705   27.318           Land
12:26:45.843 12:27:10.021   24.178           Land
12:26:46.200 12:27:08.368   22.168           Land
12:26:46.394 12:27:08.232   21.838           Land
12:26:46.598 12:27:09.772   23.174           Land
12:26:46.652 12:27:08.895   22.242           Land
12:26:46.678 12:27:12.145   25.467           Land
12:26:47.759 12:27:14.214   26.456           Land
12:26:48.055 12:27:11.823   23.767           Land
12:26:48.441 12:27:15.647   27.206           Land
12:26:48.635 12:27:11.834   23.199           Land
12:26:49.344 12:27:18.687   29.343           Land
12:26:51.405 12:27:16.130   24.725           Land
12:26:51.499 12:27:16.509    25.01           Land
12:26:53.555 12:27:15.988   22.433           Land
12:26:53.959 12:27:20.219   26.259           Land
12:26:55.868 12:27:18.823   22.954           Land
12:26:56.158 12:27:18.208    22.05           Land
12:26:56.607 12:27:18.932   22.325           Land
12:26:57.236 12:27:18.820   21.583           Land
12:26:57.511 12:27:19.905   22.394           Land
12:26:58.536 12:27:21.410   22.874           Land
12:26:58.948 12:27:20.833   21.886           Land
12:27:00.608 12:27:26.267   25.659           Land
12:27:00.978 12:27:22.929   21.951           Land
12:27:05.383 12:27:41.528   36.145           Land
12:27:06.331 12:27:29.066   22.735           Land
12:27:08.671 12:27:31.274   22.602           Land
12:27:10.695 12:27:34.010   23.315           Land
12:27:12.979 12:27:34.867   21.889           Land
12:27:13.445 12:27:44.888   31.443           Land
12:27:55.362 12:28:22.837   27.476           Land
12:28:09.729 12:28:31.874   22.144           Land
12:28:12.199 12:28:56.741   44.542           Land
12:28:15.809 12:28:37.641   21.832           Land
12:28:16.208 12:28:42.383   26.175           Land
12:28:19.621 12:28:41.667   22.045           Land
12:28:20.231 12:28:42.001   21.769           Land
12:28:24.101 12:28:45.988   21.886           Land
12:28:25.426 12:28:47.829   22.403           Land
12:28:29.306 12:28:51.928   22.622           Land
12:28:36.468 12:28:58.757   22.289           Land
12:28:36.487 12:29:37.370   60.883           Land
12:28:37.928 12:29:01.098    23.17           Land
12:28:39.887 12:29:08.494   28.607           Land
12:28:40.245 12:29:15.680   35.435           Land
12:29:03.068 12:29:29.760   26.691           Land
12:29:31.280 12:31:32.030   120.75 Process_images
12:31:33.550 12:32:02.611   29.061           Land
12:33:11.326 12:34:04.562   53.236           Land
12:34:06.082 12:36:24.896  138.814 Process_images
12:36:26.416 12:50:04.753  818.338       Eumetsat
12:40:56.632 12:41:20.010   23.378           Land
12:41:06.915 12:41:30.995   24.079           Land
12:41:20.292 12:41:42.546   22.254           Land
12:41:44.066 12:53:06.322  682.256 Process_images
12:53:07.842 12:58:41.661  333.818           Land
12:55:27.554 12:55:52.752   25.197           Land
12:55:36.356 12:56:00.250   23.894           Land
12:56:01.770 13:09:07.547  785.777 Process_images
13:09:09.067 13:09:33.495   24.428           Land
13:09:10.549 13:09:36.352   25.803           Land
13:09:30.647 13:10:00.872   30.225           Land
13:09:39.846 13:10:03.072   23.227           Land
13:09:42.572 13:10:06.020   23.448           Land
13:09:44.241 13:10:08.910   24.669           Land
13:09:45.025 13:10:13.383   28.358           Land
13:09:45.096 13:10:08.167   23.071           Land
13:09:49.349 13:10:10.737   21.388           Land
13:09:49.912 13:10:14.822   24.909           Land
13:09:50.287 13:18:25.864  515.577           Land
13:09:59.557 13:10:23.297   23.741           Land
13:10:01.167 13:10:33.066     31.9           Land
13:10:04.747 13:10:28.415   23.667           Land
13:10:06.074 13:10:31.637   25.563           Land
13:10:07.465 13:10:33.423   25.958           Land
13:10:26.033 13:10:49.665   23.632           Land
13:11:17.624 13:11:40.804    23.18           Land
13:11:24.382 13:11:47.301   22.919           Land
13:11:34.466 13:12:05.109   30.643           Land
13:11:44.942 13:12:08.219   23.277           Land
13:12:05.753 13:13:15.381   69.628           Land
13:12:39.117 13:13:02.862   23.746           Land
13:13:02.012 13:13:34.193   32.181           Land
13:13:02.755 13:13:29.268   26.512           Land
13:13:30.788 13:18:17.187  286.399 Process_images
13:18:18.707 13:19:00.050   41.343           Land
13:20:20.718 13:20:43.872   23.153           Land
13:20:50.242 13:22:56.659  126.417           Land
13:20:54.967 13:21:20.884   25.917           Land
13:22:35.237 13:22:58.602   23.365           Land
13:23:00.122 13:31:12.238  492.116 Process_images
13:31:13.758 13:39:24.127  490.369           Land
13:31:41.453 14:05:22.979 2021.526 Penumbra Shade
13:37:48.129 13:38:11.001   22.871           Land
13:38:10.989 13:38:33.734   22.745           Land
13:38:18.082 13:38:42.080   23.998           Land
13:38:43.600 13:40:14.838   91.238 Process_images
13:40:16.358 13:40:49.531   33.173           Land
13:40:17.561 13:40:40.551    22.99           Land
13:40:21.805 13:40:46.854   25.049           Land
13:40:24.321 13:40:51.753   27.432           Land
13:40:25.718 13:40:52.029   26.311           Land
13:40:30.516 13:40:58.182   27.666           Land
13:40:34.683 13:41:06.288   31.605           Land
13:40:35.819 13:41:02.390   26.571           Land
13:41:00.566 13:41:25.235   24.668           Land
13:41:05.110 13:42:28.735   83.624           Land
13:41:55.145 13:42:23.634   28.489           Land
13:42:03.448 13:42:25.736   22.288           Land
13:42:10.217 13:42:38.240   28.023           Land
13:42:18.278 13:42:32.051   13.773           Land
13:42:33.571 13:49:12.726  399.155 Process_images
13:49:14.246 13:49:37.826    23.58           Land
13:49:39.346 13:52:37.293  177.947 Process_images
13:52:38.813 13:56:57.031  258.217           Land
13:53:22.353 13:53:45.175   22.822           Land
13:53:46.695 13:55:22.449   95.754 Process_images
13:55:23.969 13:56:49.162   85.193           Land
13:56:15.765 14:04:31.610  495.845           Land
14:01:09.604 14:16:11.243  901.639       Svalbard
14:04:03.113 14:04:26.662   23.549           Land
14:04:05.176 14:04:27.705   22.528           Land
14:04:06.978 14:04:30.792   23.815           Land
14:04:11.512 14:04:28.157   16.645           Land
14:04:11.727 14:04:34.183   22.456           Land
14:04:30.028 14:04:52.926   22.898           Land
14:04:30.585 14:04:54.798   24.213           Land
14:04:30.704 14:04:53.735   23.031           Land
14:04:50.906 14:05:13.520   22.614           Land
14:05:26.167 14:05:52.345   26.178           Land
14:06:07.912 14:06:35.097   27.184           Land
14:06:13.552 14:06:42.054   28.502           Land
14:06:14.887 14:06:39.039   24.152           Land
14:06:14.995 14:06:37.124    22.13           Land
14:06:16.638 14:06:39.696   23.058           Land
14:06:17.289 14:06:42.259    24.97           Land
14:06:17.760 14:06:42.205   24.446           Land
14:06:18.690 14:06:46.544   27.854           Land
14:06:20.196 14:06:42.720   22.524           Land
14:06:21.515 14:06:43.345    21.83           Land
14:06:21.654 14:06:44.859   23.205           Land
14:06:22.411 14:06:46.371    23.96           Land
14:06:22.865 14:06:48.217   25.353           Land
14:06:22.894 14:06:46.038   23.145           Land
14:06:23.618 14:06:46.625   23.007           Land
14:06:24.463 14:06:47.806   23.343           Land
14:06:24.883 14:06:48.164   23.281           Land
14:06:24.961 14:06:52.338   27.378           Land
14:06:25.416 14:06:47.553   22.138           Land
14:06:25.509 14:06:56.018   30.509           Land
14:06:26.704 14:06:49.192   22.488           Land
14:06:26.731 14:06:51.765   25.034           Land
14:06:27.251 14:06:50.540    23.29           Land
14:06:27.350 14:06:52.834   25.485           Land
14:06:27.800 14:06:52.241   24.441           Land
14:06:28.155 14:06:50.773   22.618           Land
14:06:28.164 14:06:55.073    26.91           Land
14:06:28.195 14:06:50.217   22.023           Land
14:06:29.369 14:06:51.334   21.965           Land
14:06:29.926 14:06:56.038   26.111           Land
14:06:30.323 14:06:52.837   22.514           Land
14:06:30.767 14:06:52.857    22.09           Land
14:06:30.842 14:06:52.911   22.069           Land
14:06:32.028 14:06:55.253   23.225           Land
14:06:32.477 14:06:58.068   25.591           Land
14:06:34.688 14:06:57.325   22.637           Land
14:06:36.343 14:06:58.449   22.106           Land
14:06:37.429 14:07:02.673   25.244           Land
14:06:40.193 14:07:13.353    33.16           Land
14:06:41.733 14:07:04.815   23.082           Land
14:06:42.964 14:07:05.009   22.045           Land
14:06:43.926 14:07:06.515   22.589           Land
14:06:47.731 14:07:19.072   31.341           Land
14:07:28.737 14:07:53.386   24.649           Land
14:07:44.602 14:08:06.738   22.136           Land
14:07:47.087 14:08:34.323   47.237           Land
14:07:54.200 14:08:15.835   21.636           Land
14:08:01.239 14:08:23.082   21.842           Land
14:08:02.083 14:08:24.126   22.043           Land
14:08:05.218 14:08:26.936   21.718           Land
14:08:09.821 14:08:32.581    22.76           Land
14:08:14.434 14:08:58.081   43.647           Land
14:08:34.061 14:08:55.945   21.885           Land
14:08:34.236 14:08:56.234   21.999           Land
14:10:04.618 14:10:29.886   25.268           Land
14:10:08.970 14:10:30.775   21.805           Land
14:10:09.891 14:15:53.703  343.812           Land
14:10:13.609 14:10:35.277   21.668           Land
14:10:13.886 14:10:35.781   21.895           Land
14:10:22.739 14:10:54.488   31.749           Land
14:10:23.149 14:10:45.279   22.129           Land
14:10:24.525 14:10:46.306   21.781           Land
14:10:29.022 14:10:51.842    22.82           Land
14:10:29.755 14:10:52.576   22.822           Land
14:10:30.017 14:10:53.169   23.153           Land
14:10:31.032 14:10:53.726   22.694           Land
14:10:32.492 14:10:54.174   21.682           Land
14:10:35.439 14:10:57.995   22.556           Land
14:10:38.281 14:11:06.963   28.682           Land
14:10:48.301 14:11:10.805   22.504           Land
14:10:48.710 14:11:14.567   25.857           Land
14:10:50.133 14:11:13.614   23.481           Land
14:10:58.303 14:11:25.553    27.25           Land
14:11:21.195 14:11:49.673   28.477           Land
14:11:22.185 14:11:50.509   28.324           Land
14:11:26.752 14:11:55.751   28.999           Land
14:11:30.006 14:11:53.393   23.387           Land
14:11:57.512 14:12:19.483   21.972           Land
14:11:58.483 14:12:35.331   36.849           Land
14:12:05.703 14:12:29.933    24.23           Land
14:12:51.547 14:13:13.956   22.409           Land
14:12:56.891 14:13:19.076   22.184           Land
14:13:43.740 14:14:06.429   22.689           Land
14:13:43.764 14:14:07.743   23.979           Land
14:13:45.830 14:14:08.971   23.141           Land
14:13:47.351 14:14:13.942   26.591           Land
14:13:48.709 14:14:11.718   23.009           Land
14:14:00.418 14:14:22.677   22.259           Land
14:14:09.891 14:14:37.287   27.396           Land
14:14:19.519 14:14:42.890   23.371           Land
14:14:20.601 14:14:42.270   21.669           Land
14:14:34.510 14:14:59.091    24.58           Land
14:14:38.426 14:15:00.609   22.183           Land
14:14:39.959 14:15:02.067   22.108           Land
14:14:41.652 14:15:05.165   23.512           Land
14:14:46.609 14:15:09.971   23.362           Land
14:14:50.217 14:15:12.709   22.493           Land
14:15:01.246 14:15:24.580   23.333           Land
14:15:18.187 14:15:40.147    21.96           Land
14:15:32.567 14:15:56.883   24.316           Land
14:15:33.700 14:15:56.904   23.204           Land
14:15:34.806 14:15:56.215    21.41           Land
14:15:35.300 14:15:58.787   23.487           Land
14:15:35.745 14:15:59.832   24.087           Land
14:16:01.352 14:30:08.733  847.381 Process_images
14:30:10.253 14:31:39.606   89.353           Land
14:30:10.647 14:32:26.470  135.823           Land
14:31:04.408 14:36:31.099   326.69           Land
14:36:00.166 14:39:22.229  202.062           Land
14:38:40.695 14:47:11.516  510.822           Land
14:39:00.118 14:40:34.231   94.113           Land
14:41:50.578 14:47:45.606  355.029           Land
14:44:42.548 14:45:13.164   30.615           Land
14:44:47.834 14:44:58.769   10.935           Land
14:44:58.396 14:45:21.934   23.537           Land
14:44:58.481 14:45:22.723   24.242           Land
14:45:00.777 14:45:24.999   24.222           Land
14:45:03.945 14:45:26.607   22.662           Land
14:45:05.585 14:45:29.149   23.564           Land
14:45:05.847 14:45:37.020   31.173           Land
14:45:06.429 14:45:28.844   22.415           Land
14:45:08.021 14:45:30.794   22.773           Land
14:45:10.037 14:45:32.867    22.83           Land
14:45:10.525 14:45:35.084   24.559           Land
14:45:11.642 14:45:33.664   22.022           Land
14:45:12.383 14:45:37.516   25.133           Land
14:45:13.443 14:45:36.468   23.025           Land
14:45:14.651 14:45:38.864   24.213           Land
14:45:15.054 14:45:37.771   22.717           Land
14:45:16.991 14:45:41.168   24.177           Land
14:45:18.312 14:45:43.850   25.538           Land
14:45:22.204 14:45:45.703   23.499           Land
14:45:22.308 14:45:45.691   23.383           Land
14:45:24.302 14:45:46.712    22.41           Land
14:45:24.413 14:45:47.467   23.055           Land
14:45:25.025 14:45:51.307   26.282           Land
14:45:25.092 14:45:38.640   13.548           Land
14:45:25.620 14:45:49.648   24.028           Land
14:45:26.981 14:45:53.747   26.767           Land
14:45:27.470 14:45:51.643   24.174           Land
14:45:29.553 14:45:53.868   24.315           Land
14:45:30.755 14:45:54.832   24.078           Land
14:45:30.988 14:45:55.669   24.681           Land
14:45:32.581 14:45:55.771    23.19           Land
14:45:34.729 14:45:58.925   24.196           Land
14:45:38.222 14:45:59.944   21.722           Land
14:45:51.587 14:46:15.560   23.973           Land
14:45:52.888 14:46:16.368    23.48           Land
14:46:04.664 14:46:29.056   24.392           Land
14:46:05.006 14:46:27.667   22.661           Land
14:46:05.419 14:46:29.353   23.935           Land
14:46:06.363 14:46:32.419   26.057           Land
14:46:10.693 14:46:35.362   24.669           Land
14:46:10.995 14:46:43.211   32.216           Land
14:46:11.232 14:46:41.359   30.127           Land
14:46:11.608 14:46:38.391   26.784           Land
14:46:12.736 14:46:36.782   24.046           Land
14:46:13.761 14:46:36.659   22.897           Land
14:46:15.003 14:46:38.171   23.168           Land
14:46:17.865 14:46:43.941   26.076           Land
14:46:20.105 14:46:43.193   23.089           Land
14:46:20.233 14:47:03.753   43.519           Land
14:46:20.372 14:46:44.935   24.562           Land
14:46:21.106 14:46:45.634   24.528           Land
14:46:23.557 14:46:47.760   24.204           Land
14:46:24.612 14:46:49.347   24.734           Land
14:46:26.498 14:46:51.900   25.402           Land
14:46:26.771 14:46:53.033   26.262           Land
14:46:31.517 14:46:55.960   24.443           Land
14:46:37.020 14:47:02.517   25.497           Land
14:46:43.034 14:47:11.310   28.277           Land
14:46:47.192 14:47:10.945   23.753           Land
14:46:47.873 14:47:15.314   27.441           Land
14:46:50.524 14:47:17.110   26.586           Land
14:46:52.537 14:47:17.263   24.726           Land
14:46:52.797 14:47:16.676   23.879           Land
14:46:53.146 14:47:20.771   27.625           Land
14:46:55.505 14:47:21.895   26.389           Land
14:46:57.532 14:47:21.612    24.08           Land
14:46:59.642 14:47:22.802    23.16           Land
14:46:59.725 14:47:23.557   23.832           Land
14:47:00.586 14:47:27.351   26.765           Land
14:47:01.012 14:47:24.922   23.909           Land
14:47:03.042 14:47:30.682    27.64           Land
14:47:04.955 14:47:30.333   25.378           Land
14:47:06.530 14:47:30.127   23.597           Land
14:47:08.126 14:47:37.689   29.563           Land
14:47:08.707 14:47:31.629   22.922           Land
14:47:08.751 14:47:33.144   24.394           Land
14:47:09.990 14:47:34.489   24.499           Land
14:47:10.847 14:47:36.738   25.892           Land
14:47:11.105 14:47:37.835    26.73           Land
14:47:12.312 14:47:36.603   24.291           Land
14:47:14.289 14:47:40.285   25.996           Land
14:47:14.620 14:47:39.591   24.971           Land
14:47:14.653 14:47:38.364   23.712           Land
14:47:17.030 14:47:40.405   23.374           Land
14:47:18.213 14:47:45.170   26.957           Land
14:47:25.024 14:47:47.608   22.585           Land
14:47:25.514 14:47:52.129   26.615           Land
14:47:32.413 14:47:55.662   23.249           Land
14:47:34.859 14:47:48.872   14.013           Land
14:47:35.510 14:47:57.981   22.471           Land
14:47:59.501 14:52:18.097  258.596 Process_images
14:52:19.617 14:52:43.324   23.707           Land
14:53:14.851 14:58:05.320  290.468           Land
14:53:16.926 14:53:48.585   31.658           Land
14:53:19.100 14:53:45.147   26.048           Land
14:53:21.369 14:53:58.988   37.619           Land
14:53:22.444 14:53:45.883   23.439           Land
14:53:25.694 14:53:51.041   25.347           Land
14:53:27.614 14:53:50.650   23.036           Land
14:53:35.618 14:53:59.156   23.537           Land
14:53:38.430 14:54:05.380   26.951           Land
14:54:06.900 14:59:29.532  322.632 Process_images
14:59:31.052 15:04:24.943  293.891           Land
14:59:37.678 15:00:01.742   24.064           Land
14:59:39.853 15:00:04.531   24.678           Land
15:00:06.051 15:12:22.008  735.957 Process_images
15:12:23.528 15:46:04.987 2021.459 Penumbra Shade
15:12:59.262 15:16:34.365  215.104           Land
15:15:34.114 15:16:06.366   32.252           Land
15:16:07.886 15:20:39.880  271.994 Process_images
15:20:41.400 15:21:40.452   59.052           Land
15:22:00.856 15:22:33.581   32.725           Land
15:22:06.442 15:22:55.440   48.998           Land
15:22:07.159 15:22:30.270   23.111           Land
15:22:23.498 15:22:30.830    7.332           Land
15:23:45.684 15:24:10.101   24.417           Land
15:25:21.194 15:26:20.344    59.15           Land
15:25:48.071 15:26:14.614   26.543           Land
15:25:52.514 15:27:20.844    88.33           Land
15:26:16.205 15:28:52.049  155.844           Land
15:27:57.581 15:29:36.819   99.238           Land
15:28:43.935 15:29:39.533   55.599           Land
15:28:52.054 15:29:26.546   34.493           Land
15:28:53.991 15:36:05.060  431.068           Land
15:34:55.822 15:37:40.389  164.567           Land
15:36:59.294 15:44:23.758  444.464           Land
15:40:29.566 15:55:28.427  898.862       Svalbard
15:43:32.779 15:43:59.174   26.395           Land
15:43:47.750 15:44:11.118   23.368           Land
15:43:48.145 15:44:13.879   25.734           Land
15:43:53.662 15:44:16.212   22.551           Land
15:43:54.293 15:44:17.230   22.937           Land
15:43:59.944 15:44:28.588   28.644           Land
15:44:02.593 15:44:25.308   22.714           Land
15:44:51.592 15:45:30.574   38.982           Land
15:45:09.015 15:45:31.076   22.062           Land
15:45:09.737 15:45:31.580   21.843           Land
15:46:13.221 15:46:38.194   24.973           Land
15:46:14.914 15:46:39.719   24.805           Land
15:46:19.540 15:46:42.799   23.259           Land
15:46:20.140 15:46:42.317   22.177           Land
15:46:22.590 15:46:50.783   28.192           Land
15:46:28.145 15:46:57.795   29.651           Land
15:47:01.114 15:47:27.141   26.027           Land
15:47:15.589 15:47:37.616   22.027           Land
15:47:16.695 15:48:05.158   48.464           Land
15:47:26.719 15:47:48.450    21.73           Land
15:47:35.824 15:47:57.676   21.852           Land
15:47:36.842 15:47:59.246   22.405           Land
15:47:38.631 15:48:00.340    21.71           Land
15:47:41.862 15:48:04.566   22.704           Land
